16:32:30.452 [AWT-EventQueue-0] INFO  c.b.t.m.c.SelectCellOpenerImpl - opening cell with cords 11:2
16:32:30.452 [AWT-EventQueue-0] INFO  c.b.t.m.c.SelectCellOpenerImpl - opening cell with cords 11:4
16:32:30.452 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is filling cells with new image codes
16:32:33.428 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - Processing pushing mouse button with code: 2
16:32:33.428 [AWT-EventQueue-0] INFO  c.b.t.m.c.CellsAroundSelectCellOpenerImpl - opening cells around cell with cords 8:9
16:32:33.429 [AWT-EventQueue-0] INFO  c.b.t.m.c.SelectCellOpenerImpl - opening cell with cords 7:8
16:32:33.429 [AWT-EventQueue-0] INFO  c.b.t.m.c.SelectCellOpenerImpl - opening cell with cords 7:10
16:32:33.429 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is filling cells with new image codes
16:32:33.429 [AWT-EventQueue-0] INFO  c.b.task3.model.MinesweeperGameImpl - finishing game
16:32:33.429 [AWT-EventQueue-0] INFO  c.b.t.model.time.MinesweeperTimer - Stopping timer
16:32:33.429 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is starting NEW RECORD DIALOG
16:32:34.716 [AWT-EventQueue-0] INFO  c.b.t.m.record.GameRecordsHolderImpl - Game records holder is encoding RECORDS TABLE
16:32:34.717 [AWT-EventQueue-0] INFO  c.b.task3.model.MinesweeperGameImpl - No such game code: 1
16:32:34.717 [AWT-EventQueue-0] INFO  c.b.task3.model.MinesweeperGameImpl - changing game to initial state
16:32:34.717 [AWT-EventQueue-0] INFO  c.b.t.model.time.MinesweeperTimer - Stopping timer
16:32:34.717 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is rendering new game
16:32:40.109 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is changing size
16:32:41.828 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is changing size
16:32:44.788 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is changing size
16:32:47.573 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - Processing pushing mouse button with code: 1
16:32:47.573 [AWT-EventQueue-0] INFO  c.b.task3.model.MinesweeperGameImpl - model is processing first move
16:32:47.573 [AWT-EventQueue-0] INFO  c.b.t.m.c.GameFieldCreatorImpl - GameFieldCreatorImpl is starting to create game field
16:32:47.574 [AWT-EventQueue-0] INFO  c.b.t.model.time.MinesweeperTimer - Starting timer
16:32:47.574 [AWT-EventQueue-0] INFO  c.b.t.m.c.SelectCellOpenerImpl - opening cell with cords 6:7
16:32:47.574 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is filling cells with new image codes
16:32:48.117 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - Processing pushing mouse button with code: 1
16:32:48.117 [AWT-EventQueue-0] INFO  c.b.t.m.c.SelectCellOpenerImpl - opening cell with cords 4:5
16:32:48.117 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is filling cells with new image codes
16:32:48.558 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - Processing pushing mouse button with code: 1
16:32:48.558 [AWT-EventQueue-0] INFO  c.b.t.m.c.SelectCellOpenerImpl - opening cell with cords 8:5
16:32:48.558 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is filling cells with new image codes
16:32:48.560 [AWT-EventQueue-0] INFO  c.b.task3.model.MinesweeperGameImpl - game was lose
16:32:48.560 [AWT-EventQueue-0] INFO  c.b.task3.model.MinesweeperGameImpl - finishing game
16:32:48.560 [AWT-EventQueue-0] INFO  c.b.t.model.time.MinesweeperTimer - Stopping timer
16:32:48.561 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is starting GAME LOST DIALOG
16:32:49.645 [AWT-EventQueue-0] INFO  c.b.task3.model.MinesweeperGameImpl - changing game to initial state
16:32:49.645 [AWT-EventQueue-0] INFO  c.b.t.model.time.MinesweeperTimer - Stopping timer
16:32:49.645 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is rendering new game
16:32:50.325 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - Processing pushing mouse button with code: 1
16:32:50.325 [AWT-EventQueue-0] INFO  c.b.task3.model.MinesweeperGameImpl - model is processing first move
16:32:50.325 [AWT-EventQueue-0] INFO  c.b.t.m.c.GameFieldCreatorImpl - GameFieldCreatorImpl is starting to create game field
16:32:50.326 [AWT-EventQueue-0] INFO  c.b.t.model.time.MinesweeperTimer - Starting timer
16:32:50.326 [AWT-EventQueue-0] INFO  c.b.t.m.c.SelectCellOpenerImpl - opening cell with cords 4:3
16:32:50.326 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is filling cells with new image codes
16:32:50.694 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - Processing pushing mouse button with code: 1
16:32:50.694 [AWT-EventQueue-0] INFO  c.b.t.m.c.SelectCellOpenerImpl - opening cell with cords 7:8
16:32:50.694 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is filling cells with new image codes
16:32:51.118 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - Processing pushing mouse button with code: 1
16:32:51.118 [AWT-EventQueue-0] INFO  c.b.t.m.c.SelectCellOpenerImpl - opening cell with cords 4:6
16:32:51.118 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is filling cells with new image codes
16:32:53.246 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is changing size
16:32:54.973 [AWT-EventQueue-0] INFO  c.b.task3.view.SwingMinesweeperView - View is changing size
